ID_Entrega,ID_Proveedor,ID_Almacen,ID_Estado,Fecha_Envio,Fecha_Entrega,Tiempo_Entrega,Costo_Entrega,Entregado_Tiempo,Costo_Km,Direccion,Ciudad,Provincia,Pais,Km
631,1,3,1,2024-01-27,2024-02-12,384.0,3844.76,1,2.81,"Calle 87, N° 69",Ciudad A,Z,Argentina,200
632,5,1,4,2024-01-01,2024-01-12,264.0,2971.41,1,4.73,"Calle 82, N° 60",Ciudad C,Z,Argentina,200
633,2,1,1,2024-01-15,2024-02-01,408.0,245.46,1,1.79,"Calle 97, N° 20",Ciudad A,X,Argentina,150
634,5,3,1,2024-03-20,2024-04-27,912.0,4791.09,1,4.98,"Calle 1, N° 31",Ciudad B,Z,Argentina,300
635,4,2,3,2024-01-25,2024-03-17,1248.0,2524.54,1,3.19,"Calle 77, N° 98",Ciudad A,Z,Argentina,300
636,4,1,4,2024-02-08,2024-03-18,936.0,534.62,0,4.92,"Calle 41, N° 48",Ciudad A,Z,Argentina,300
637,4,3,2,2024-01-20,2024-01-25,120.0,2405.59,1,3.97,"Calle 74, N° 15",Ciudad C,Y,Argentina,200
638,4,2,3,2024-02-23,2024-03-24,720.0,895.55,1,1.42,"Calle 16, N° 94",Ciudad C,Z,Argentina,200
639,1,1,1,2024-01-06,2024-01-27,504.0,2516.45,1,4.2,"Calle 72, N° 59",Ciudad D,X,Argentina,90
640,5,2,4,2024-01-14,2024-01-20,144.0,1908.59,1,1.15,"Calle 42, N° 30",Ciudad D,X,Argentina,600
641,5,1,1,2024-01-26,2024-02-17,528.0,3025.94,1,4.69,"Calle 9, N° 54",Ciudad A,X,Argentina,90
642,3,1,2,2024-01-20,2024-01-29,216.0,2979.9,1,2.63,"Calle 24, N° 33",Ciudad B,Y,Argentina,200
643,3,2,1,2024-03-23,2024-04-10,432.0,2960.23,1,4.45,"Calle 92, N° 61",Ciudad B,Y,Argentina,200
644,3,1,2,2024-03-25,2024-04-23,696.0,4597.03,1,1.66,"Calle 23, N° 4",Ciudad C,Z,Argentina,150
645,3,1,3,2024-02-19,2024-03-04,336.0,2452.83,1,3.29,"Calle 84, N° 59",Ciudad A,X,Argentina,600
646,4,2,2,2024-02-06,2024-03-07,720.0,3989.18,1,3.53,"Calle 48, N° 21",Ciudad C,X,Argentina,90
647,3,1,1,2024-03-22,2024-04-11,480.0,1999.3,1,3.74,"Calle 68, N° 65",Ciudad B,X,Argentina,500
648,5,1,4,2024-03-26,2024-04-11,384.0,4053.17,1,3.62,"Calle 63, N° 67",Ciudad B,Z,Argentina,900
649,2,1,2,2024-03-25,2024-05-10,1104.0,4814.95,1,1.46,"Calle 84, N° 80",Ciudad D,X,Argentina,500
650,1,3,3,2024-02-22,2024-04-05,1032.0,361.23,1,2.23,"Calle 8, N° 83",Ciudad D,X,Argentina,300
651,4,2,4,2024-02-15,2024-04-04,1176.0,286.85,1,2.11,"Calle 71, N° 98",Ciudad C,Z,Argentina,600
652,1,2,3,2024-01-05,2024-02-02,672.0,479.23,1,1.66,"Calle 3, N° 43",Ciudad C,Y,Argentina,600
653,3,2,1,2024-03-11,2024-04-25,1080.0,3250.89,1,4.02,"Calle 57, N° 46",Ciudad B,Z,Argentina,700
654,2,3,2,2024-03-28,2024-05-18,1224.0,3038.37,1,1.58,"Calle 15, N° 38",Ciudad D,X,Argentina,800
655,2,1,4,2024-02-02,2024-03-05,768.0,1443.46,0,3.23,"Calle 76, N° 22",Ciudad A,Y,Argentina,800
656,2,3,1,2024-03-24,2024-03-31,168.0,3714.09,1,3.09,"Calle 17, N° 78",Ciudad A,X,Argentina,150
657,2,1,2,2024-02-02,2024-03-22,1176.0,328.84,1,1.54,"Calle 62, N° 3",Ciudad C,X,Argentina,700
658,1,2,1,2024-01-13,2024-03-05,1248.0,826.73,0,3.14,"Calle 91, N° 87",Ciudad D,X,Argentina,500
659,1,1,4,2024-03-01,2024-04-05,840.0,959.66,1,1.81,"Calle 85, N° 76",Ciudad D,Z,Argentina,200
660,5,2,3,2024-03-09,2024-03-25,384.0,536.83,1,2.81,"Calle 45, N° 70",Ciudad B,X,Argentina,300
661,5,2,3,2024-01-05,2024-02-21,1128.0,1834.91,1,3.98,"Calle 56, N° 80",Ciudad D,X,Argentina,800
662,5,1,1,2024-01-23,2024-02-12,480.0,2399.34,1,2.33,"Calle 33, N° 81",Ciudad D,X,Argentina,600
663,1,3,1,2024-02-17,2024-03-14,624.0,4763.34,0,1.2,"Calle 29, N° 72",Ciudad A,X,Argentina,350
664,4,2,3,2024-02-19,2024-02-20,24.0,2020.75,1,4.08,"Calle 2, N° 40",Ciudad C,Y,Argentina,700
665,1,2,1,2024-03-28,2024-05-15,1152.0,528.66,1,1.2,"Calle 95, N° 9",Ciudad B,Z,Argentina,800
666,2,2,3,2024-01-27,2024-01-30,72.0,589.47,1,4.24,"Calle 39, N° 89",Ciudad A,Z,Argentina,150
667,3,2,2,2024-02-25,2024-04-04,936.0,2179.98,1,4.07,"Calle 5, N° 78",Ciudad C,X,Argentina,150
668,4,2,4,2024-01-12,2024-03-09,1368.0,242.16,1,1.28,"Calle 20, N° 85",Ciudad B,Y,Argentina,300
669,4,2,3,2024-01-21,2024-02-17,648.0,555.76,1,4.86,"Calle 71, N° 17",Ciudad C,X,Argentina,600
670,2,2,1,2024-01-12,2024-02-18,888.0,4664.45,1,4.58,"Calle 30, N° 56",Ciudad B,Y,Argentina,500
671,4,3,1,2024-02-19,2024-03-06,384.0,2977.26,1,4.63,"Calle 70, N° 73",Ciudad B,Z,Argentina,500
672,5,1,3,2024-01-18,2024-01-21,72.0,1718.09,0,2.23,"Calle 65, N° 90",Ciudad B,X,Argentina,800
673,3,2,2,2024-02-10,2024-02-12,48.0,1267.74,1,1.74,"Calle 90, N° 17",Ciudad C,Y,Argentina,800
674,5,2,4,2024-01-03,2024-03-03,1440.0,1514.5,1,2.49,"Calle 24, N° 63",Ciudad A,X,Argentina,700
675,1,2,2,2024-03-13,2024-05-09,1368.0,3294.54,1,4.42,"Calle 3, N° 87",Ciudad C,X,Argentina,200
676,1,2,3,2024-03-28,2024-05-20,1272.0,1819.58,1,2.74,"Calle 57, N° 99",Ciudad C,X,Argentina,800
677,1,2,2,2024-02-11,2024-02-16,120.0,536.26,0,1.92,"Calle 15, N° 33",Ciudad C,Z,Argentina,150
678,5,2,4,2024-02-03,2024-02-21,432.0,3714.95,0,1.56,"Calle 89, N° 25",Ciudad D,Z,Argentina,900
679,5,2,4,2024-01-21,2024-01-26,120.0,2477.47,1,1.48,"Calle 73, N° 94",Ciudad A,X,Argentina,500
680,1,2,4,2024-03-18,2024-04-25,912.0,1597.1,0,4.84,"Calle 37, N° 3",Ciudad B,X,Argentina,500
681,2,1,3,2024-03-28,2024-04-15,432.0,3736.25,1,1.65,"Calle 15, N° 89",Ciudad B,X,Argentina,900
682,4,2,1,2024-01-14,2024-02-12,696.0,4017.9,1,2.31,"Calle 87, N° 100",Ciudad A,Y,Argentina,900
683,3,2,4,2024-02-08,2024-03-11,768.0,4131.01,1,1.51,"Calle 31, N° 5",Ciudad A,Z,Argentina,150
684,2,2,4,2024-01-23,2024-01-28,120.0,2820.4,1,2.8,"Calle 27, N° 56",Ciudad A,Z,Argentina,200
685,3,3,4,2024-01-08,2024-02-08,744.0,4608.04,1,4.05,"Calle 37, N° 4",Ciudad D,X,Argentina,90
686,2,3,1,2024-01-14,2024-03-07,1272.0,3323.12,1,1.9,"Calle 11, N° 66",Ciudad B,X,Argentina,150
687,1,2,2,2024-02-05,2024-03-10,816.0,2355.95,1,3.91,"Calle 46, N° 59",Ciudad A,X,Argentina,500
688,3,2,4,2024-02-04,2024-03-15,960.0,295.41,1,4.75,"Calle 40, N° 38",Ciudad D,X,Argentina,90
689,2,3,1,2024-01-23,2024-03-17,1296.0,4515.04,0,3.73,"Calle 27, N° 75",Ciudad C,Z,Argentina,800
690,2,2,3,2024-02-14,2024-04-13,1416.0,4501.66,0,4.55,"Calle 81, N° 67",Ciudad C,Y,Argentina,300
691,5,2,2,2024-02-24,2024-04-09,1080.0,260.61,1,3.21,"Calle 17, N° 40",Ciudad B,Y,Argentina,600
692,5,3,1,2024-01-20,2024-01-26,144.0,4823.17,1,1.76,"Calle 7, N° 41",Ciudad C,X,Argentina,200
693,2,2,2,2024-02-09,2024-02-21,288.0,1475.39,1,3.74,"Calle 15, N° 34",Ciudad D,Z,Argentina,300
694,1,2,3,2024-01-03,2024-01-17,336.0,3017.06,1,3.22,"Calle 40, N° 22",Ciudad D,Y,Argentina,350
695,4,1,2,2024-02-03,2024-03-05,744.0,2659.08,1,2.93,"Calle 42, N° 63",Ciudad A,X,Argentina,90
696,3,1,2,2024-02-17,2024-04-17,1440.0,1610.31,1,4.86,"Calle 80, N° 57",Ciudad B,Z,Argentina,350
697,2,2,3,2024-01-17,2024-01-27,240.0,3098.45,1,1.39,"Calle 82, N° 87",Ciudad B,X,Argentina,700
698,3,3,1,2024-03-27,2024-04-15,456.0,4315.6,1,4.43,"Calle 45, N° 13",Ciudad B,X,Argentina,600
699,1,2,4,2024-02-26,2024-04-10,1056.0,2098.37,1,2.98,"Calle 40, N° 83",Ciudad B,Y,Argentina,700
700,4,2,2,2024-03-27,2024-04-09,312.0,1173.92,0,4.54,"Calle 32, N° 14",Ciudad B,X,Argentina,700
701,4,1,2,2024-02-24,2024-04-08,1056.0,4683.16,1,2.2,"Calle 84, N° 56",Ciudad B,X,Argentina,90
702,3,1,3,2024-02-15,2024-02-18,72.0,1879.06,0,2.11,"Calle 3, N° 27",Ciudad C,Z,Argentina,350
703,4,1,2,2024-02-24,2024-03-05,240.0,1073.73,1,1.19,"Calle 29, N° 76",Ciudad D,Z,Argentina,700
704,3,3,3,2024-02-10,2024-03-19,912.0,2545.01,1,2.49,"Calle 4, N° 67",Ciudad C,X,Argentina,900
705,4,3,2,2024-01-05,2024-01-30,600.0,1718.76,0,1.3,"Calle 59, N° 24",Ciudad B,Z,Argentina,150
706,3,1,3,2024-01-18,2024-02-10,552.0,2655.31,1,3.81,"Calle 82, N° 45",Ciudad C,Y,Argentina,350
707,2,2,2,2024-02-21,2024-04-05,1056.0,1133.7,1,3.09,"Calle 25, N° 67",Ciudad B,X,Argentina,350
708,5,2,1,2024-03-28,2024-04-15,432.0,2694.88,1,2.22,"Calle 63, N° 57",Ciudad C,X,Argentina,200
709,1,3,2,2024-03-21,2024-03-26,120.0,142.73,1,4.94,"Calle 77, N° 23",Ciudad C,Z,Argentina,90
710,3,1,1,2024-01-24,2024-02-21,672.0,1266.98,1,4.16,"Calle 18, N° 31",Ciudad D,Y,Argentina,900
711,5,3,1,2024-01-20,2024-02-14,600.0,1835.46,1,4.01,"Calle 32, N° 54",Ciudad A,X,Argentina,200
712,1,2,4,2024-03-21,2024-04-29,936.0,1117.15,0,2.3,"Calle 75, N° 21",Ciudad C,Z,Argentina,700
713,4,3,2,2024-02-07,2024-04-03,1344.0,2545.29,0,3.72,"Calle 3, N° 68",Ciudad B,X,Argentina,800
714,1,1,4,2024-02-08,2024-03-16,888.0,127.91,1,3.38,"Calle 87, N° 73",Ciudad A,Z,Argentina,200
715,2,2,2,2024-03-22,2024-05-15,1296.0,2577.22,1,1.02,"Calle 25, N° 73",Ciudad C,Z,Argentina,90
716,3,1,3,2024-03-02,2024-03-17,360.0,536.32,0,1.14,"Calle 32, N° 26",Ciudad D,Y,Argentina,200
717,1,1,3,2024-01-01,2024-01-21,480.0,3920.81,0,2.59,"Calle 78, N° 38",Ciudad C,X,Argentina,600
718,4,2,3,2024-02-25,2024-04-19,1296.0,4881.83,0,3.54,"Calle 86, N° 94",Ciudad B,X,Argentina,300
719,5,1,3,2024-01-08,2024-01-19,264.0,1681.29,1,2.31,"Calle 81, N° 39",Ciudad D,X,Argentina,90
720,1,2,3,2024-01-15,2024-03-10,1320.0,4825.06,1,1.8,"Calle 37, N° 50",Ciudad A,Z,Argentina,300
721,2,2,1,2024-02-07,2024-02-24,408.0,4943.24,1,1.33,"Calle 1, N° 100",Ciudad D,Y,Argentina,500
722,5,1,2,2024-02-22,2024-02-28,144.0,971.11,1,1.51,"Calle 49, N° 68",Ciudad C,X,Argentina,90
723,1,3,3,2024-02-12,2024-03-31,1152.0,1910.22,1,3.19,"Calle 32, N° 85",Ciudad D,X,Argentina,300
724,2,3,3,2024-03-24,2024-05-09,1104.0,4639.21,0,3.46,"Calle 50, N° 82",Ciudad A,Y,Argentina,350
725,2,1,2,2024-02-28,2024-04-21,1272.0,233.0,0,3.85,"Calle 18, N° 85",Ciudad B,X,Argentina,600
726,1,1,1,2024-01-11,2024-01-29,432.0,2428.71,1,2.84,"Calle 16, N° 72",Ciudad D,Z,Argentina,500
727,5,1,1,2024-02-05,2024-02-25,480.0,4565.69,1,3.5,"Calle 13, N° 2",Ciudad D,Y,Argentina,350
728,1,1,3,2024-03-26,2024-04-28,792.0,837.98,0,3.13,"Calle 46, N° 57",Ciudad A,Y,Argentina,200
729,1,1,4,2024-02-07,2024-03-11,792.0,1973.17,1,4.23,"Calle 36, N° 93",Ciudad A,X,Argentina,900
730,2,3,3,2024-02-25,2024-03-13,408.0,3442.86,1,4.93,"Calle 5, N° 59",Ciudad D,Y,Argentina,800
731,1,3,1,2024-03-16,2024-04-03,432.0,1419.15,1,3.22,"Calle 34, N° 73",Ciudad B,X,Argentina,600
732,4,1,4,2024-01-06,2024-03-02,1344.0,3712.01,1,4.28,"Calle 79, N° 35",Ciudad D,X,Argentina,350
733,1,3,4,2024-02-28,2024-03-18,456.0,4229.9,1,3.35,"Calle 52, N° 11",Ciudad C,X,Argentina,800
734,2,2,2,2024-01-22,2024-02-07,384.0,4753.18,0,1.94,"Calle 66, N° 78",Ciudad D,Z,Argentina,500
735,3,3,2,2024-01-14,2024-02-27,1056.0,4059.93,1,1.18,"Calle 50, N° 60",Ciudad A,X,Argentina,900
736,2,3,4,2024-02-03,2024-03-28,1296.0,302.1,1,3.55,"Calle 67, N° 76",Ciudad D,Y,Argentina,500
737,4,1,3,2024-02-04,2024-03-23,1152.0,3228.48,1,1.71,"Calle 23, N° 46",Ciudad D,X,Argentina,500
738,2,2,2,2024-01-10,2024-02-22,1032.0,1288.32,0,3.26,"Calle 36, N° 57",Ciudad B,X,Argentina,150
739,1,2,4,2024-03-16,2024-04-03,432.0,4244.65,1,3.76,"Calle 31, N° 3",Ciudad D,Z,Argentina,200
740,3,2,4,2024-01-27,2024-03-25,1392.0,1341.87,1,4.53,"Calle 24, N° 47",Ciudad B,X,Argentina,90
741,2,3,2,2024-01-23,2024-03-16,1272.0,4766.4,1,4.81,"Calle 74, N° 48",Ciudad C,X,Argentina,700
742,2,2,2,2024-02-23,2024-03-02,192.0,1872.55,1,4.9,"Calle 62, N° 70",Ciudad A,Z,Argentina,300
743,5,2,4,2024-02-13,2024-02-17,96.0,2215.52,1,2.84,"Calle 92, N° 66",Ciudad B,Y,Argentina,90
744,3,2,2,2024-03-09,2024-03-24,360.0,1176.96,1,4.09,"Calle 46, N° 68",Ciudad A,Z,Argentina,600
745,4,3,1,2024-02-23,2024-03-22,672.0,648.95,1,3.01,"Calle 97, N° 62",Ciudad C,Z,Argentina,600
746,3,3,2,2024-03-15,2024-04-23,936.0,357.75,1,3.86,"Calle 85, N° 3",Ciudad A,X,Argentina,200
747,5,2,4,2024-03-21,2024-04-22,768.0,4349.08,0,2.57,"Calle 14, N° 44",Ciudad B,Y,Argentina,200
748,5,3,4,2024-02-13,2024-03-13,696.0,1848.22,0,3.7,"Calle 57, N° 65",Ciudad D,X,Argentina,150
749,4,3,3,2024-02-28,2024-04-27,1416.0,4349.2,1,3.78,"Calle 2, N° 20",Ciudad C,Z,Argentina,700
750,2,1,4,2024-02-26,2024-03-31,816.0,3214.14,1,1.96,"Calle 24, N° 13",Ciudad B,Y,Argentina,90
751,4,1,4,2024-03-05,2024-04-14,960.0,1402.19,1,3.52,"Calle 6, N° 52",Ciudad A,X,Argentina,800
752,2,2,4,2024-02-17,2024-02-22,120.0,322.39,1,4.57,"Calle 89, N° 60",Ciudad D,Y,Argentina,90
753,2,1,1,2024-02-11,2024-02-17,144.0,3422.55,1,3.05,"Calle 77, N° 53",Ciudad D,Z,Argentina,700
754,4,1,2,2024-02-11,2024-04-02,1224.0,3980.87,1,1.65,"Calle 5, N° 28",Ciudad A,Y,Argentina,90
755,2,3,1,2024-03-10,2024-03-23,312.0,1761.31,1,2.74,"Calle 96, N° 54",Ciudad D,Z,Argentina,800
756,4,3,4,2024-02-24,2024-03-26,744.0,4237.02,1,4.44,"Calle 19, N° 31",Ciudad A,Z,Argentina,150
757,2,2,4,2024-02-20,2024-03-31,960.0,433.59,1,2.2,"Calle 17, N° 57",Ciudad D,Z,Argentina,700
758,2,1,3,2024-02-19,2024-04-12,1272.0,1595.73,1,1.53,"Calle 82, N° 32",Ciudad C,Y,Argentina,900
759,4,1,2,2024-02-22,2024-03-08,360.0,2543.53,1,2.49,"Calle 71, N° 25",Ciudad A,X,Argentina,350
760,1,2,2,2024-01-01,2024-02-20,1200.0,1206.6,1,1.16,"Calle 21, N° 29",Ciudad C,X,Argentina,150
761,2,1,1,2024-03-08,2024-05-04,1368.0,879.8,1,1.11,"Calle 67, N° 13",Ciudad A,X,Argentina,900
762,5,3,3,2024-03-09,2024-04-17,936.0,2664.39,1,2.58,"Calle 19, N° 93",Ciudad D,X,Argentina,150
763,5,2,1,2024-03-20,2024-04-26,888.0,2832.24,0,4.55,"Calle 56, N° 22",Ciudad C,X,Argentina,150
764,4,2,1,2024-02-01,2024-03-31,1416.0,1452.64,0,3.32,"Calle 78, N° 5",Ciudad C,X,Argentina,90
765,3,2,2,2024-02-03,2024-02-17,336.0,3995.85,0,1.75,"Calle 9, N° 80",Ciudad C,Z,Argentina,350
766,1,3,4,2024-02-06,2024-03-24,1128.0,1801.24,1,2.74,"Calle 100, N° 96",Ciudad C,Y,Argentina,900
767,1,1,1,2024-01-06,2024-02-25,1200.0,536.24,1,4.0,"Calle 83, N° 67",Ciudad D,Y,Argentina,350
768,1,1,1,2024-01-25,2024-02-01,168.0,233.45,1,4.18,"Calle 63, N° 87",Ciudad D,Z,Argentina,500
769,1,3,4,2024-02-01,2024-03-29,1368.0,3110.77,1,4.64,"Calle 69, N° 74",Ciudad A,Z,Argentina,500
770,4,1,3,2024-02-10,2024-03-02,504.0,2961.21,1,4.83,"Calle 51, N° 5",Ciudad B,Y,Argentina,90
771,4,1,3,2024-01-02,2024-02-04,792.0,3352.95,1,2.07,"Calle 32, N° 78",Ciudad D,Y,Argentina,800
772,4,2,4,2024-02-14,2024-04-13,1416.0,4638.43,1,2.18,"Calle 12, N° 35",Ciudad C,Z,Argentina,150
773,3,2,2,2024-02-02,2024-03-26,1272.0,2836.01,0,3.02,"Calle 74, N° 4",Ciudad D,Z,Argentina,500
774,5,1,2,2024-03-28,2024-04-19,528.0,107.06,1,2.04,"Calle 25, N° 83",Ciudad D,Z,Argentina,150
775,2,3,2,2024-02-08,2024-03-23,1056.0,3006.52,0,4.92,"Calle 54, N° 99",Ciudad A,Z,Argentina,600
776,3,1,3,2024-01-23,2024-03-06,1032.0,2737.29,1,1.52,"Calle 6, N° 19",Ciudad B,Y,Argentina,800
777,3,1,2,2024-01-17,2024-03-05,1152.0,1337.25,1,1.56,"Calle 44, N° 70",Ciudad C,X,Argentina,300
778,5,3,3,2024-03-15,2024-04-15,744.0,2073.56,1,2.4,"Calle 95, N° 69",Ciudad C,X,Argentina,90
779,3,3,1,2024-01-19,2024-02-28,960.0,383.01,1,2.09,"Calle 60, N° 87",Ciudad C,X,Argentina,500
780,1,2,3,2024-01-23,2024-03-17,1296.0,2423.4,1,2.35,"Calle 47, N° 34",Ciudad C,Y,Argentina,350
781,4,3,1,2024-03-19,2024-05-10,1248.0,4108.33,1,3.81,"Calle 76, N° 67",Ciudad B,X,Argentina,150
782,2,3,2,2024-01-15,2024-01-24,216.0,1629.25,1,2.54,"Calle 23, N° 58",Ciudad B,Y,Argentina,150
783,1,2,2,2024-03-01,2024-03-23,528.0,1208.21,1,3.96,"Calle 64, N° 7",Ciudad A,Z,Argentina,90
784,2,1,4,2024-02-20,2024-03-23,768.0,2043.79,1,2.83,"Calle 63, N° 40",Ciudad A,Z,Argentina,300
785,5,3,2,2024-03-25,2024-04-10,384.0,2850.63,1,2.39,"Calle 47, N° 32",Ciudad B,Z,Argentina,700
786,3,2,1,2024-01-23,2024-02-10,432.0,3517.37,0,3.78,"Calle 13, N° 39",Ciudad C,Z,Argentina,350
787,5,1,1,2024-02-26,2024-04-18,1248.0,4340.86,1,3.59,"Calle 21, N° 13",Ciudad C,Z,Argentina,700
788,5,1,4,2024-02-06,2024-03-15,912.0,3418.15,1,1.91,"Calle 46, N° 48",Ciudad C,Z,Argentina,200
789,3,3,3,2024-03-07,2024-03-28,504.0,1730.57,1,4.13,"Calle 84, N° 6",Ciudad A,X,Argentina,800
790,3,3,1,2024-02-04,2024-02-09,120.0,543.59,1,4.82,"Calle 1, N° 65",Ciudad C,Z,Argentina,900
791,1,2,3,2024-03-24,2024-05-13,1200.0,3004.56,1,1.61,"Calle 41, N° 42",Ciudad A,X,Argentina,900
792,3,3,1,2024-02-09,2024-02-18,216.0,4730.46,0,1.72,"Calle 31, N° 99",Ciudad B,Z,Argentina,900
793,3,3,2,2024-02-22,2024-03-02,216.0,507.04,0,2.67,"Calle 28, N° 42",Ciudad A,Y,Argentina,500
794,2,3,4,2024-03-05,2024-03-14,216.0,2163.01,1,2.39,"Calle 7, N° 51",Ciudad C,Z,Argentina,900
795,2,1,1,2024-03-07,2024-05-03,1368.0,3524.03,1,2.33,"Calle 40, N° 70",Ciudad A,X,Argentina,300
796,5,2,1,2024-02-09,2024-03-17,888.0,3128.68,1,2.4,"Calle 67, N° 59",Ciudad C,Y,Argentina,800
797,3,1,1,2024-03-15,2024-03-21,144.0,3395.11,1,4.55,"Calle 27, N° 50",Ciudad A,Z,Argentina,200
798,4,1,2,2024-01-12,2024-01-24,288.0,3775.24,1,2.37,"Calle 65, N° 78",Ciudad D,Z,Argentina,150
799,1,3,4,2024-03-13,2024-04-21,936.0,294.56,1,3.7,"Calle 75, N° 38",Ciudad A,Y,Argentina,350
800,5,1,1,2024-02-11,2024-04-01,1200.0,770.7,1,3.85,"Calle 43, N° 52",Ciudad B,X,Argentina,90
801,3,1,3,2024-01-03,2024-02-10,912.0,880.42,1,3.81,"Calle 63, N° 81",Ciudad A,X,Argentina,150
802,5,2,4,2024-03-11,2024-04-04,576.0,2122.39,1,3.61,"Calle 5, N° 67",Ciudad C,Z,Argentina,350
803,5,3,4,2024-03-15,2024-05-13,1416.0,3676.58,1,2.86,"Calle 85, N° 79",Ciudad B,Y,Argentina,600
804,1,3,4,2024-03-12,2024-04-04,552.0,2385.69,1,1.15,"Calle 18, N° 20",Ciudad A,Z,Argentina,90
805,2,1,1,2024-02-03,2024-02-24,504.0,653.22,1,3.17,"Calle 9, N° 64",Ciudad A,Z,Argentina,350
806,2,2,3,2024-03-17,2024-04-11,600.0,1447.22,1,2.59,"Calle 10, N° 52",Ciudad B,X,Argentina,700
807,4,3,1,2024-01-18,2024-02-25,912.0,4642.6,1,4.05,"Calle 31, N° 16",Ciudad D,Z,Argentina,900
808,2,1,4,2024-02-24,2024-03-26,744.0,4288.79,0,2.35,"Calle 43, N° 89",Ciudad D,Z,Argentina,700
809,1,1,4,2024-01-02,2024-02-07,864.0,624.37,1,3.34,"Calle 84, N° 17",Ciudad A,Y,Argentina,150
810,2,1,4,2024-02-25,2024-04-16,1224.0,306.08,1,4.94,"Calle 26, N° 68",Ciudad D,X,Argentina,350
811,2,1,3,2024-02-08,2024-03-19,960.0,487.68,1,1.45,"Calle 72, N° 78",Ciudad D,Y,Argentina,800
812,5,2,2,2024-03-20,2024-05-02,1032.0,556.92,1,2.54,"Calle 53, N° 19",Ciudad A,Z,Argentina,350
813,5,2,4,2024-03-01,2024-04-23,1272.0,3969.66,0,3.41,"Calle 63, N° 57",Ciudad D,X,Argentina,500
814,2,2,2,2024-01-18,2024-02-21,816.0,2527.26,1,1.13,"Calle 26, N° 24",Ciudad B,Z,Argentina,700
815,3,1,3,2024-02-23,2024-04-09,1104.0,2455.02,1,3.53,"Calle 11, N° 31",Ciudad B,Z,Argentina,90
816,2,1,1,2024-03-10,2024-03-22,288.0,1992.48,0,4.35,"Calle 48, N° 16",Ciudad D,Y,Argentina,700
817,4,1,2,2024-03-21,2024-04-11,504.0,1705.6,1,4.61,"Calle 14, N° 8",Ciudad C,Y,Argentina,600
818,2,1,3,2024-01-15,2024-02-25,984.0,3680.98,1,4.46,"Calle 48, N° 75",Ciudad A,Z,Argentina,200
819,1,1,1,2024-02-20,2024-03-18,648.0,1988.36,0,1.96,"Calle 2, N° 44",Ciudad C,Z,Argentina,800
820,2,1,3,2024-03-13,2024-03-28,360.0,508.34,0,3.43,"Calle 30, N° 20",Ciudad C,Z,Argentina,150
821,3,2,2,2024-02-07,2024-02-19,288.0,310.48,1,3.39,"Calle 17, N° 64",Ciudad B,X,Argentina,200
822,1,2,3,2024-03-12,2024-05-05,1296.0,4892.21,1,4.86,"Calle 80, N° 13",Ciudad D,Y,Argentina,600
823,5,1,1,2024-02-13,2024-03-23,936.0,3156.16,1,3.33,"Calle 27, N° 94",Ciudad D,Z,Argentina,300
824,5,3,3,2024-03-02,2024-03-07,120.0,3306.91,1,3.15,"Calle 23, N° 30",Ciudad C,Y,Argentina,500
825,4,2,1,2024-01-22,2024-02-20,696.0,3605.29,1,4.59,"Calle 58, N° 86",Ciudad B,Z,Argentina,150
826,3,2,3,2024-01-06,2024-01-10,96.0,3503.22,1,1.76,"Calle 56, N° 47",Ciudad C,Y,Argentina,700
827,1,3,1,2024-02-12,2024-04-01,1176.0,2516.19,0,4.23,"Calle 5, N° 83",Ciudad C,Z,Argentina,350
828,3,3,2,2024-01-04,2024-01-18,336.0,2008.26,1,2.46,"Calle 67, N° 50",Ciudad A,Y,Argentina,900
829,4,1,1,2024-01-16,2024-02-17,768.0,931.14,1,2.96,"Calle 49, N° 90",Ciudad B,X,Argentina,700
830,4,2,1,2024-02-14,2024-03-25,960.0,1476.66,1,3.39,"Calle 45, N° 69",Ciudad A,Z,Argentina,900
831,3,2,2,2024-03-28,2024-04-21,576.0,830.53,0,1.97,"Calle 3, N° 46",Ciudad B,Z,Argentina,900
832,4,2,4,2024-01-18,2024-02-28,984.0,962.52,1,2.59,"Calle 40, N° 70",Ciudad C,X,Argentina,150
833,1,1,2,2024-02-01,2024-02-03,48.0,1391.58,1,4.18,"Calle 67, N° 1",Ciudad C,Z,Argentina,500
834,1,2,4,2024-03-21,2024-04-16,624.0,4077.81,1,3.33,"Calle 71, N° 12",Ciudad D,Y,Argentina,300
835,4,2,1,2024-01-22,2024-01-25,72.0,3813.8,1,2.85,"Calle 51, N° 57",Ciudad C,Z,Argentina,800
836,2,2,1,2024-02-11,2024-02-23,288.0,323.86,0,1.09,"Calle 27, N° 62",Ciudad B,Y,Argentina,90
837,4,3,4,2024-02-06,2024-03-23,1104.0,1948.53,1,1.61,"Calle 70, N° 16",Ciudad B,Z,Argentina,900
838,1,1,4,2024-02-05,2024-03-21,1080.0,3503.83,0,1.56,"Calle 5, N° 90",Ciudad C,Y,Argentina,500
839,1,2,1,2024-01-02,2024-01-29,648.0,2070.73,1,1.85,"Calle 62, N° 84",Ciudad D,Z,Argentina,700
840,5,1,3,2024-03-03,2024-03-06,72.0,3759.83,1,3.11,"Calle 68, N° 36",Ciudad C,X,Argentina,900
841,2,1,2,2024-03-25,2024-05-09,1080.0,1355.76,1,2.58,"Calle 29, N° 100",Ciudad A,Y,Argentina,800
